1324763856710,passion,compassAvailable=true
timestamp,locationmethod,gpserror,latitude,longitude,altitude,speed,heading,horizEPE,vertEPE,nmea,,,,,,compassAccuracy,compassValues,numSats,extras
1324764225000,gps,,45.53536286,-122.69141293,-4.800000190734863,18.5,110.4,3.6055512,,"null",,,,,,0.0625,"-36.1875,-94.25,-0.5625,",11,"Bundle[mParcelledData.dataSize=4]",
1324764226000,gps,,45.53530549,-122.69119678,-4.699999809265137,18.25,110.6,4.472136,,"null",,,,,,0.0625,"-32.3125,-87.8125,-2.25,",11,"Bundle[mParcelledData.dataSize=4]",
1324764227000,gps,,45.53524632,-122.69097553,-4.5,18.25,110.4,5.0,,"null",,,,,,0.0625,"-40.125,-88.0625,6.125,",11,"Bundle[mParcelledData.dataSize=4]",
1324764228000,gps,,45.53518545,-122.69075016,-4.599999904632568,18.5,110.7,6.708204,,"null",,,,,,0.0625,"-31.8125,-93.0,0.1875,",11,"Bundle[mParcelledData.dataSize=4]",
1324764229000,gps,,45.53512241,-122.69051377,-4.5,19.0,111.2,6.708204,,"null",,,,,,0.0625,"-41.625,-96.4375,-8.9375,",11,"Bundle[mParcelledData.dataSize=4]",
1324764230000,gps,,45.53505784,-122.69028756,-4.400000095367432,19.0,111.1,6.708204,,"null",,,,,,0.0625,"-35.9375,-91.5,-5.0,",11,"Bundle[mParcelledData.dataSize=4]",
1324764231000,gps,,45.53500193,-122.69005606,-4.599999904632568,18.75,110.7,6.708204,,"null",,,,,,0.0625,"-42.8125,-95.0,0.1875,",11,"Bundle[mParcelledData.dataSize=4]",
1324764232000,gps,,45.53493857,-122.68982903,-4.599999904632568,19.0,110.6,6.708204,,"null",,,,,,0.0625,"-42.5625,-88.5625,-4.75,",10,"Bundle[mParcelledData.dataSize=4]",
1324764233000,gps,,45.53488609,-122.68960434,-4.599999904632568,18.75,109.6,6.708204,,"null",,,,,,0.0625,"-34.25,-100.9375,-5.5,",11,"Bundle[mParcelledData.dataSize=4]",
1324764234000,gps,,45.53482517,-122.68937482,-4.400000095367432,18.75,109.1,8.5440035,,"null",,,,,,0.0625,"-37.9375,-142.0625,8.0625,",10,"Bundle[mParcelledData.dataSize=4]",
1324764235000,gps,,45.53475825,-122.68915475,-4.0,19.0,108.4,8.5440035,,"null",,,,,,0.0625,"-34.25,-96.4375,-7.1875,",10,"Bundle[mParcelledData.dataSize=4]",
1324764236000,gps,,45.53476949,-122.6889252,-2.799999952316284,18.506756,99.6,6.708204,,"null",,,,,,0.0625,"-40.625,-89.25,-17.5625,",10,"Bundle[mParcelledData.dataSize=4]",
1324764237000,gps,,45.5347498,-122.68868334,-2.200000047683716,18.756666,99.0,6.3245554,,"null",,,,,,0.0625,"-47.0,-99.4375,-19.25,",10,"Bundle[mParcelledData.dataSize=4]",
1324764238000,gps,,45.53471425,-122.68842651,-2.5,19.0,95.5,6.3245554,,"null",,,,,,0.0625,"-10.0,2.6875,10.25,",10,"Bundle[mParcelledData.dataSize=4]",
1324764239000,gps,,45.53471131,-122.68818246,-2.200000047683716,19.0,92.1,4.472136,,"null",,,,,,0.0625,"-13.1875,10.625,4.0625,",11,"Bundle[mParcelledData.dataSize=4]",
1324764240000,gps,,45.53471402,-122.68792599,-1.5,18.75,87.8,4.472136,,"null",,,,,,0.0625,"-13.4375,0.6875,5.0625,",11,"Bundle[mParcelledData.dataSize=4]",
1324764241000,gps,,45.53473696,-122.68769506,-1.7000000476837158,18.75,83.6,5.0,,"null",,,,,,0.0625,"-15.375,0.4375,9.5,",11,"Bundle[mParcelledData.dataSize=4]",
